Timestamp,"['utm_x', 'utm_y', 'cur_speed', 'target_predicted_speed']"
36.70227360725403,"[330298.42569911585, 4166745.8576146155, 1.9473823456116675, 3.0969622810120896]"
36.80081796646118,"[330298.2589402381, 4166745.9054368287, 1.8616336911433464, 3.1096369233701626]"
36.90697693824768,"[330298.0919538541, 4166745.942162928, 1.8405960990939867, 3.075351505235317]"
37.01062083244324,"[330297.9251949774, 4166745.989985149, 1.8005124270606967, 3.0905417631162493]"
37.103476762771606,"[330297.75843610475, 4166746.0378073747, 1.8102113136316433, 3.104062578164565]"
37.20729327201843,"[330297.5828525529, 4166746.085810537, 1.8437705931053354, 3.0989917172448354]"
37.30029082298279,"[330297.4337430409, 4166746.1332708984, 1.6839919833538401, 3.1110902631537685]"
37.399070501327515,"[330297.2758088497, 4166746.180912197, 1.7605626941407113, 3.122743591707954]"
37.49812841415405,"[330297.1178746625, 4166746.228553502, 1.7790356938521499, 3.120992893659436]"
37.602285623550415,"[330296.97736232425, 4166746.2647368186, 1.749760269294054, 3.1296710560844168]"
37.70305299758911,"[330296.8280253109, 4166746.301101073, 1.6818040908500609, 3.1263229178655125]"
37.79285001754761,"[330296.6877404825, 4166746.3483805126, 1.7387455247965413, 3.122526098937557]"
37.91119718551636,"[330296.54722815007, 4166746.384563839, 1.6988763933847573, 3.1173514681671355]"
38.01096963882446,"[330296.41554049705, 4166746.4205662296, 1.5900874189804788, 3.115660429468231]"
38.10700511932373,"[330296.2840803532, 4166746.467664742, 1.7282158430010992, 3.1137184749718743]"
38.200042486190796,"[330296.1526202108, 4166746.5147632556, 1.623563056983005, 3.0059431139462327]"
38.300971269607544,"[330296.0123353894, 4166746.5620427076, 1.689311398173824, 2.9858916248747502]"
38.39648365974426,"[330295.87182306295, 4166746.5982260443, 1.6550181267889486, 2.966143502533665]"
38.49839735031128,"[330295.7317657555, 4166746.65660162, 1.6965980667205771, 2.952538131313538]"
38.604963302612305,"[330295.5824287514, 4166746.6929658977, 1.6765208021375695, 2.9406605800756105]"
38.69699740409851,"[330295.4597932939, 4166746.7398834857, 1.625561441471838, 2.9211144132057902]"
38.8042197227478,"[330295.30163161433, 4166746.776428705, 1.7005222727150622, 2.901022820572262]"
38.91204237937927,"[330295.1875933278, 4166746.8120692433, 1.616474249717576, 2.8776676823369916]"
39.00241136550903,"[330295.07355504215, 4166746.8477097815, 1.607841099113964, 2.8539791819996587]"
39.108614683151245,"[330294.9595167574, 4166746.8833503225, 1.6037571511921622, 2.827989601004936]"
39.20002722740173,"[330294.8190044379, 4166746.9195336765, 1.6339599138289778, 2.798456366395069]"
39.29747772216797,"[330294.6873167994, 4166746.9555360964, 1.5807978997961758, 2.7714419042528204]"
39.402350425720215,"[330294.5644538398, 4166746.99135758, 1.6188270444985775, 2.754203101356418]"
39.51164388656616,"[330294.4501880482, 4166747.0159020084, 1.5107004997682365, 2.729516237242939]"
39.60755491256714,"[330294.32755260123, 4166747.062819615, 1.5608731530781097, 2.7041408044785262]"
39.70636343955994,"[330294.22233899985, 4166747.098279227, 1.463410058732685, 2.680436037390226]"
39.80542778968811,"[330294.1171253993, 4166747.1337388414, 1.5009600261166185, 2.642055790943935]"
39.91350436210632,"[330293.9852102555, 4166747.158645155, 1.4321972629494863, 2.60788084074446]"
40.02979063987732,"[330293.8711719767, 4166747.1942857103, 1.4229553752665611, 2.559383019656066]"
40.113378286361694,"[330293.7480815118, 4166747.219011086, 1.4401961671938999, 2.5118112632933425]"
40.21325635910034,"[330293.6247635359, 4166747.2326403484, 1.4490189784816485, 2.4632727151970903]"
40.309531688690186,"[330293.5195499392, 4166747.2680999706, 1.3419128138593803, 2.4219991524185978]"
40.41418957710266,"[330293.4052841538, 4166747.2926444137, 1.331151756938329, 2.379799237176738]"
40.509199380874634,"[330293.29124588124, 4166747.3282849775, 1.3260411004188368, 2.3418193134590646]"
40.62071347236633,"[330293.19462945196, 4166747.3524675462, 1.2849782099319818, 2.307637382113158]"
40.71116065979004,"[330293.0891883458, 4166747.3768310547, 1.2632038631986524, 2.2768736439018427]"
40.854708433151245,"[330292.96609788545, 4166747.401556445, 1.290836937804307, 2.2491862795116586]"
40.91955780982971,"[330292.86042926763, 4166747.414823839, 1.2228376834232741, 2.224267651560493]"
41.016209840774536,"[330292.7459359726, 4166747.4282721723, 1.2096978961707754, 2.201840886404444]"
41.11587429046631,"[330292.64049486845, 4166747.452635687, 1.1777304445415342, 2.1816567977639996]"
41.21254301071167,"[330292.53482625156, 4166747.4659030847, 1.1272799120005643, 2.1634911179875997]"
41.32240056991577,"[330292.43775479874, 4166747.467893425, 1.0194841833005552, 2.1471420061888398]"
41.418116331100464,"[330292.3320861822, 4166747.4811608256, 1.089977981428983, 2.132427805569956]"
41.51437020301819,"[330292.2352422432, 4166747.4942472866, 1.0742090113194918, 2.1191850250129605]"
41.62247967720032,"[330292.1553651177, 4166747.4736835123, 0.9676569640115241, 2.1072665225116647]"
41.73602366447449,"[330292.0582936648, 4166747.475673857, 1.064492836988582, 2.0965398702604983]"
41.81886291503906,"[330291.9788715688, 4166747.477302322, 1.0320707340100288, 2.0868858832344483]"
41.923014402389526,"[330291.8813450876, 4166747.4571004333, 1.0001804837128148, 2.0781972949110035]"
42.02299642562866,"[330291.8019229892, 4166747.4587288997, 1.0060124253705816, 2.070377565419903]"
42.1203510761261,"[330291.713448699, 4166747.4494421897, 0.9470696912054573, 2.0633398088779127]"
42.22086811065674,"[330291.63379908586, 4166747.4399745394, 0.8952954819499538, 2.0570058279901215]"
42.331570863723755,"[330291.5541494726, 4166747.4305068897, 0.9530335775826579, 2.0513052451911093]"
42.41837787628174,"[330291.4568505064, 4166747.4214011235, 0.9355474333244681, 2.0461747206719987]"
42.52172136306763,"[330291.38579805533, 4166747.400656414, 0.9137450410262153, 2.041557248604799]"
42.62203860282898,"[330291.32357028115, 4166747.379730767, 0.8552479172731143, 2.037401523744319]"
42.72119927406311,"[330291.22604379675, 4166747.3595288848, 0.897764445720591, 2.0336613713698872]"
42.8390166759491,"[330291.1549913466, 4166747.338784179, 0.883020384815662, 2.0302952342328986]"
42.92294526100159,"[330291.0662895365, 4166747.3184013586, 0.8678968832758878, 2.027265710809609]"
43.02473211288452,"[330290.96876305284, 4166747.298199478, 1.0130370180797936, 2.024539139728648]"
43.13638520240784,"[330290.90653527674, 4166747.2772738324, 0.7914474082338004, 2.0257511534840535]"
43.22926688194275,"[330290.8268856607, 4166747.2678061905, 0.9026560806863265, 2.0231760381356483]"
43.34160661697388,"[330290.7470085287, 4166747.2472424307, 0.8639317102641851, 2.0208584343220837]"
43.43382287025452,"[330290.6759560762, 4166747.226497729, 0.9045733801079932, 2.0187725908898755]"
43.5382878780365,"[330290.59607894334, 4166747.2059339704, 0.8757739434351767, 2.016895331800888]"
43.64364266395569,"[330290.4983249387, 4166747.1746359775, 0.9216127169261501, 2.015205798620799]"
43.739816427230835,"[330290.3826940615, 4166747.1326037524, 0.9995363925340588, 2.0136852187587193]"
43.84257245063782,"[330290.2763428936, 4166747.1125828223, 1.0969649037229952, 2.0123166968828476]"
43.93681454658508,"[330290.1871860479, 4166747.0700077736, 0.9238365656326881, 2.011085027194563]"
44.03977608680725,"[330290.08015232877, 4166747.01669849, 1.0179587417965426, 2.009976524475107]"
44.14363360404968,"[330289.9907679665, 4166746.963027325, 1.0718675291284834, 2.0089788720275963]"
44.24209427833557,"[330289.90161111753, 4166746.9204522786, 0.9230541695913627, 2.008080984824837]"
44.35146760940552,"[330289.8122267508, 4166746.866781115, 1.106883914419213, 2.0072728863423532]"
44.4470431804657,"[330289.73166706087, 4166746.812929008, 0.9568516081399456, 2.006545597708118]"
44.547449350357056,"[330289.65087985276, 4166746.747980783, 0.9151043656326857, 2.0058910379373063]"
44.640867948532104,"[330289.5879695194, 4166746.693766793, 1.0525065320462386, 2.0053019341435756]"
44.744271755218506,"[330289.50718230905, 4166746.628818568, 0.914884145670915, 2.00511643598663]"
44.84926462173462,"[330289.42616758, 4166746.5527742296, 0.8712548421673191, 2.0113061217689814]"
44.94373273849487,"[330289.34560788673, 4166746.498922125, 1.0183167483646727, 2.0101755095920835]"
45.115668535232544,"[330289.2014552967, 4166746.357567681, 0.9628374733048148, 2.0091579586328754]"
45.209834814071655,"[330289.1023361692, 4166746.259692993, 1.0041005925702862, 2.008242162769588]"
45.30740261077881,"[330289.0122692361, 4166746.1727334815, 1.0900688051678207, 2.0074179464926294]"
45.40542197227478,"[330288.9486763379, 4166746.0852311407, 1.1075197515168747, 2.0066761518433665]"
45.506206035614014,"[330288.88553847687, 4166746.0199210355, 1.1016868883671076, 2.00600853665903]"
45.60677409172058,"[330288.8124383426, 4166745.8993112827, 1.0487139743514435, 2.0054076829931273]"
45.701624631881714,"[330288.74047579995, 4166745.8341821237, 1.0312594241993622, 2.0048669146938147]"
45.80762958526611,"[330288.6854800575, 4166745.735402721, 1.0934870826854792, 2.0043802232244334]"
45.90864014625549,"[330288.60401027766, 4166745.6371661513, 1.1086324909545093, 2.00394220090199]"
46.00756645202637,"[330288.5401898528, 4166745.538567693, 1.016083657973102, 2.003547980811791]"
46.107094049453735,"[330288.4765969451, 4166745.451065355, 1.0352139875407402, 2.003193182730612]"
46.20359992980957,"[330288.3944446041, 4166745.3195404317, 1.1399122773266372, 2.002873864457551]"
46.30740761756897,"[330288.3573257328, 4166745.2314952607, 1.1566542266381945, 2.002586478011796]"
46.40617251396179,"[330288.3109271456, 4166745.121438798, 1.081186385411877, 2.0023278302106164]"
46.504714488983154,"[330288.2559313937, 4166745.022659398, 1.1473207921065494, 2.002095047189555]"
46.60672640800476,"[330288.1918834437, 4166744.9129648255, 1.1505324854170786, 2.0018855424705997]"
46.701331615448,"[330288.1631342134, 4166744.8025464737, 1.2450582315699135, 2.00169698822354]"
46.798078298568726,"[330288.11673561926, 4166744.692490011, 1.1738867066288807, 2.001527289401186]"
46.910614013671875,"[330288.0791617068, 4166744.5822526044, 1.177550423548818, 2.0013745604610675]"
47.01617646217346,"[330288.0325355914, 4166744.4611000237, 1.1493319798909278, 2.001237104414961]"
47.10844135284424,"[330288.01238351944, 4166744.3394046095, 1.2039788204117212, 2.0011133939734647]"
47.21641540527344,"[330287.98363428534, 4166744.228986259, 1.1625050537524557, 2.0010020545761185]"
47.311882972717285,"[330287.9725344126, 4166744.118206019, 1.1371143302236588, 2.000901849118507]"
47.407936334609985,"[330287.9700317017, 4166743.9961487157, 1.1622689017606898, 2.0008116642066565]"
47.510418176651,"[330287.9854058727, 4166743.8848256418, 1.1978084153987232, 2.000730497785991]"
47.613964557647705,"[330287.99172784365, 4166743.7625873922, 1.0752901933896728, 2.000657448007392]"
47.70466351509094,"[330287.998277334, 4166743.6514452645, 1.0702822057756542, 2.000591703206653]"
47.80931997299194,"[330288.00459930557, 4166743.529207016, 1.1356143711665507, 2.0005325328859875]"
47.927157163619995,"[330288.0199734783, 4166743.4178839414, 1.118988829256128, 2.0004792795973887]"
48.11214995384216,"[330288.03284494457, 4166743.184503564, 1.0024514950859218, 2.00043135163765]"
48.20989942550659,"[330288.06564096396, 4166743.061722483, 1.2433406612831417, 2.000388216473885]"
48.30519080162048,"[330288.0986645034, 4166742.950037519, 1.1304406220584964, 2.0003493948264968]"
48.4060492515564,"[330288.1409677642, 4166742.86036385, 1.0655594774577344, 2.000314455343847]"
48.508185625076294,"[330288.1561144241, 4166742.7379446565, 1.1125291007429874, 2.0002830098094626]"
48.60506272315979,"[330288.1977351303, 4166742.6149826315, 1.224129486614876, 2.0002547088285163]"
48.70797538757324,"[330288.23958335654, 4166742.5031167255, 1.154956709145412, 2.000229237945665]"
48.81038188934326,"[330288.26355470193, 4166742.3805165887, 1.200403265573699, 2.0002063141510984]"
48.91946244239807,"[330288.3321045004, 4166742.2792039677, 1.2120808553887816, 2.0001856827359887]"
49.0107479095459,"[330288.3918296151, 4166742.178072293, 1.1398640269786566, 2.00016711446239]"
49.11675691604614,"[330288.43345033046, 4166742.055110268, 1.1945346374216197, 2.000150403016151]"
49.21182680130005,"[330288.51964949834, 4166741.953435761, 1.2439987942116342, 2.0001353627145364]"
49.30782628059387,"[330288.59725150536, 4166741.863038317, 1.241793863731014, 2.000121826443083]"
49.40585780143738,"[330288.6660288306, 4166741.7728218185, 1.1973725401895603, 2.000109643798775]"
49.49886345863342,"[330288.75245552225, 4166741.6822434324, 1.2187994092548617, 2.0000986794188975]"
49.606961250305176,"[330288.82100533287, 4166741.5809308165, 1.2121427308695953, 2.0000888114770077]"
49.70847010612488,"[330288.8986073468, 4166741.490533375, 1.2400891097013957, 2.000079930329307]"
49.80491876602173,"[330288.97643688007, 4166741.411232053, 1.2034957415795038, 2.0000719372963762]"
49.91673827171326,"[330289.0540388974, 4166741.320834615, 1.1995865954569516, 2.000064743566739]"
50.01529669761658,"[330289.158342486, 4166741.2409904636, 1.230227621214871, 2.000058269210065]"
50.111023902893066,"[330289.24522422336, 4166741.1726043206, 1.2389172692314852, 2.0000524422890584]"
50.20945453643799,"[330289.3232812801, 4166741.1043991214, 1.125067997945013, 2.0000471980601526]"
50.307080030441284,"[330289.41898770677, 4166741.035832036, 1.196505328028254, 2.0024325179319007]"
50.394901752471924,"[330289.50586945063, 4166740.9674458946, 1.1662049562576897, 2.003375092401702]"
50.52276301383972,"[330289.60180339706, 4166740.9099749313, 1.130522887870918, 2.0144511323809224]"
50.61149311065674,"[330289.68031549256, 4166740.8639619723, 1.1633112223304647, 2.0227760818867346]"
50.70627427101135,"[330289.77647695784, 4166740.8175871284, 1.1610602912855128, 2.036136160192767]"
50.80847716331482,"[330289.87286593823, 4166740.782308404, 1.1381256521140362, 2.053595031660461]"
50.914838790893555,"[330289.9690274078, 4166740.7359335627, 1.1874278925475854, 2.0772400212734654]"
51.00577092170715,"[330290.0654163922, 4166740.7006548415, 1.1354162232415035, 2.1038953325750365]"
51.11976909637451,"[330290.17063006206, 4166740.665195178, 1.1564882187035024, 2.1336969243853448]"
51.20485281944275,"[330290.27584373276, 4166740.629735516, 1.2274123186606853, 2.1672500804957853]"
51.30204677581787,"[330290.3810574043, 4166740.594275857, 1.2080273175719165, 2.2032342904796303]"
51.40429377555847,"[330290.5041479594, 4166740.569550432, 1.3097358512310793, 2.255206273653545]"
51.50878071784973,"[330290.62723851966, 4166740.5448250077, 1.3499585178811977, 2.3012934057282237]"
51.613481760025024,"[330290.7591537631, 4166740.519918647, 1.388902444378294, 2.336426558463522]"
51.71131873130798,"[330290.8912965223, 4166740.506108406, 1.4807663556415644, 2.3940776440976568]"
51.81118321418762,"[330291.02366679884, 4166740.503394285, 1.5124804130963152, 2.484453712510661]"
51.912402391433716,"[330291.16463424324, 4166740.489403105, 1.5128687980125706, 2.5466982923188293]"
52.010823011398315,"[330291.3237060865, 4166740.497242285, 1.585414772228391, 2.6030046883972995]"
52.113892555236816,"[330291.4916026164, 4166740.5049005244, 1.7432412340235646, 2.6489283856985826]"
52.20913028717041,"[330291.64162225986, 4166740.5018245303, 1.6420109622045769, 2.68404476280227]"
52.313061475753784,"[330291.8359928454, 4166740.508939956, 1.890085712342168, 2.7068221430259367]"
52.41057324409485,"[330292.00411688525, 4166740.5276943264, 1.836894389996333, 2.7424335904575474]"
52.51349592208862,"[330292.18989029573, 4166740.5460868184, 1.9448313551565337, 2.772738037130436]"
52.625179052352905,"[330292.3761187312, 4166740.5866715508, 1.9485905162450115, 2.824022520433292]"
52.71638226509094,"[330292.5621196496, 4166740.6161601716, 2.0993010741673053, 2.7580800339696587]"
52.817007541656494,"[330292.73975090927, 4166740.668021971, 2.065109198081303, 2.696549740911182]"
52.91970205307007,"[330292.91738216416, 4166740.7198837735, 2.1345856740829117, 2.73525712057613]"
53.018603563308716,"[330293.11266279005, 4166740.771383702, 2.10261384947403, 2.669170008785412]"
53.11315631866455,"[330293.31676809315, 4166740.8227026956, 2.1827370432555546, 2.6079994787409504]"
53.21459770202637,"[330293.53015310306, 4166740.896032994, 2.233032467296434, 2.554192582953204]"
53.328572511672974,"[330293.7342584045, 4166740.9473519973, 2.2345849726515215, 2.5728951286924433]"
53.41590690612793,"[330293.9295390145, 4166740.998851945, 2.2289127394314923, 2.5279197983608994]"
53.511603355407715,"[330294.1426965031, 4166741.061086139, 2.254966518598447, 2.4839945054499735]"
53.638150453567505,"[330293.9270846377, 4166741.3097241977, 2.2254179382758643, 2.4467511688200303]"
53.71668076515198,"[330294.139787097, 4166741.3497661543, 2.1479683424110325, 2.4136066206298663]"
53.81600546836853,"[330294.3522620435, 4166741.3787119994, 2.131142651255425, 2.397478953845644]"
53.91804909706116,"[330294.56450947816, 4166741.3965617297, 2.099228667868272, 2.3961583978054737]"
54.022563219070435,"[330294.7588800343, 4166741.4036772233, 2.0297696913689496, 2.3686348301658917]"
54.11994910240173,"[330294.9527955706, 4166741.388600485, 1.958263005829401, 2.3763114511559973]"
54.219507932662964,"[330295.14648359804, 4166741.362427633, 1.9441712887500422, 2.3921787832956385]"
54.32122755050659,"[330295.34039913554, 4166741.347350904, 1.9217942137492245, 2.409067033409442]"
54.43493032455444,"[330295.5250349698, 4166741.3102628784, 1.8965705892478668, 2.43520767013476]"
54.52064394950867,"[330295.7006186154, 4166741.262259675, 1.8587815901821279, 2.4638440725169666]"
54.62438201904297,"[330295.8671500705, 4166741.203341294, 1.7778104510886419, 2.4941277977362537]"
54.7247052192688,"[330296.0339090361, 4166741.1555190356, 1.7616529170072068, 2.562937153396815]"
54.83182072639465,"[330296.1913883012, 4166741.0856854767, 1.687986966774329, 2.61581446086359]"
54.94272828102112,"[330296.34864006354, 4166741.004755806, 1.7399781607824854, 2.6453636870376993]"
55.032052516937256,"[330296.49729464983, 4166740.9351031906, 1.7024937591662415, 2.700974617968784]"
55.1345579624176,"[330296.63712455437, 4166740.8656315138, 1.5960012531323402, 2.7296780390464823]"
55.23882865905762,"[330296.78555163834, 4166740.7848827867, 1.6744996267542134, 2.7702995006023303]"
55.334420680999756,"[330296.92538154987, 4166740.7154111145, 1.5934748193805888, 2.813960063755347]"
55.43890857696533,"[330297.05615927035, 4166740.635024261, 1.613115308959654, 2.7853489181985287]"
55.53635931015015,"[330297.18670948886, 4166740.543541293, 1.5276989232175298, 2.773152745796857]"
55.64474821090698,"[330297.31725970807, 4166740.4520583265, 1.5959028792504888, 2.792032935749303]"
55.74566721916199,"[330297.4392127516, 4166740.3718524156, 1.5543911991516164, 2.8005478901705207]"
55.848690032958984,"[330297.5607107853, 4166740.269454268, 1.543039208834306, 2.792250601428051]"
55.9391074180603,"[330297.6912610151, 4166740.1779713077, 1.5944544521559718, 2.766983686770987]"
56.0425865650177,"[330297.8129865604, 4166740.0866692835, 1.5467452925417293, 2.7460408680444495]"
56.14145874977112,"[330297.9435367935, 4166739.995186327, 1.5991053748893473, 2.7094064066732244]"
56.240140438079834,"[330298.065034839, 4166739.89278819, 1.5734322355919876, 2.6739189594993027]"
56.345022678375244,"[330298.1955850779, 4166739.801305237, 1.5788768159676043, 2.6359470117780655]"
56.44445610046387,"[330298.3170831315, 4166739.698907103, 1.5314633524834997, 2.6083518023611925]"
56.54640340805054,"[330298.4390361955, 4166739.618701207, 1.563888103414052, 2.5807844251230665]"
56.6421160697937,"[330298.5695864429, 4166739.527218261, 1.5163673697359754, 2.52270598261076]"
56.75517010688782,"[330298.69131200726, 4166739.4359162482, 1.5306416954989825, 2.4704353843496842]"
56.84577441215515,"[330298.81326508085, 4166739.3557103593, 1.491009054298464, 2.423391845914716]"
56.96712923049927,"[330298.93476314633, 4166739.253312234, 1.5166027825373394, 2.3810526613232446]"
57.048248291015625,"[330299.0481190408, 4166739.1843833984, 1.4198397796934696, 2.3429473951909205]"
57.15083384513855,"[330299.1698446154, 4166739.0930813956, 1.488826719265879, 2.3086526556718288]"
57.24857258796692,"[330299.2829730102, 4166739.013056445, 1.356242235000813, 2.277787390104646]"
57.349353551864624,"[330299.40515359683, 4166738.943946681, 1.4037952129851419, 2.2500086510941815]"
57.452062368392944,"[330299.52710668213, 4166738.863740802, 1.409784735340825, 2.2250077859847637]"
57.55386161804199,"[330299.6404625866, 4166738.7948119743, 1.3102110517012135, 2.2025070073862874]"
57.65489602088928,"[330299.7540459982, 4166738.736979269, 1.3577617611348465, 2.1822563066476586]"
57.75110578536987,"[330299.86740190396, 4166738.6680504438, 1.2983608897375183, 2.1640306759828927]"
57.862545013427734,"[330299.98075781594, 4166738.5991216223, 1.3151805959639153, 2.1476276083846035]"
57.954673051834106,"[330300.0943412301, 4166738.541288919, 1.2651901042926317, 2.132864847546143]"
58.05534267425537,"[330300.2083796506, 4166738.505648455, 1.251362457483842, 2.119578362791529]"
58.15448617935181,"[330300.3131383809, 4166738.4479966867, 1.2297154142320899, 2.107620526512376]"
58.253628969192505,"[330300.42717680335, 4166738.4123562262, 1.1781056828655059, 2.096858473861139]"
58.35557198524475,"[330300.54981241166, 4166738.365438716, 1.1818075139378663, 2.087172626475025]"
58.454936027526855,"[330300.6462014627, 4166738.330160119, 1.1305419054595014, 2.0784553638275227]"
58.55876445770264,"[330300.75141520123, 4166738.2947005937, 1.1060994530330444, 2.0706098274447706]"
58.657928466796875,"[330300.8568564421, 4166738.2703371886, 1.039669659074458, 2.0635488447002936]"
58.758031129837036,"[330300.96252518485, 4166738.2570699016, 1.0858600278120565, 2.0571939602302645]"
58.861061334609985,"[330301.06796642666, 4166738.232706498, 1.0567899507470724, 2.051474564207238]"
58.96196699142456,"[330301.14693360846, 4166738.208885887, 0.9189956474325655, 2.046327107786514]"
59.11068367958069,"[330301.3231998496, 4166738.1941711614, 0.8438631405624968, 2.0416943970078627]"
59.21143460273743,"[330301.41144672065, 4166738.1923618587, 0.8182939569616777, 2.0375249573070766]"
59.312981605529785,"[330301.4908689026, 4166738.190733488, 0.84656777637706, 2.033772461576369]"
59.401758670806885,"[330301.57911577367, 4166738.1889241883, 0.8153244752857601, 2.030395215418732]"
59.50929379463196,"[330301.6585379578, 4166738.187295818, 0.8160300239574523, 2.027355693876859]"
59.616273403167725,"[330301.73796013976, 4166738.185667449, 0.8040752452351708, 2.0246201244891733]"
59.7119996547699,"[330301.817609824, 4166738.1951351985, 0.7805389163904641, 2.022158112040256]"
59.808188676834106,"[330301.90608419495, 4166738.2044220194, 0.852975966836112, 2.0199423008362305]"
59.92298769950867,"[330301.9857338788, 4166738.2138897707, 0.7842862997655894, 2.0179480707526074]"
60.102808237075806,"[330302.1450332459, 4166738.2328252764, 0.861347781096579, 2.0161532636773467]"
60.211726903915405,"[330302.2249104265, 4166738.25338915, 0.778784951061588, 2.014537937309612]"
60.29617214202881,"[330302.3136122956, 4166738.273772093, 0.8672277670831349, 2.013084143578651]"
60.40671157836914,"[330302.4023141642, 4166738.2941550366, 0.8701315992423214, 2.011775729220786]"
60.50859189033508,"[330302.4910160325, 4166738.3145379834, 0.9058035107019623, 2.0105981562987076]"
60.610891819000244,"[330302.5799453993, 4166738.3460170464, 0.9299704296374159, 2.009538340668837]"
60.70710778236389,"[330302.6688747632, 4166738.377496113, 0.9470527968386979, 2.0085845066019536]"
60.806761741638184,"[330302.75757662975, 4166738.3978790604, 0.9600776010302501, 2.0077260559417582]"
60.91435766220093,"[330302.8467334934, 4166738.4404542465, 0.9562782021985025, 2.0069534503475825]"
61.014389991760254,"[330302.92683817085, 4166738.472114243, 0.9528383913340184, 2.0062581053128246]"
61.118597984313965,"[330303.02481971926, 4166738.514508502, 0.9928544707055511, 2.005632294781542]"
61.20200848579407,"[330303.1139765801, 4166738.557083691, 0.989256791738121, 2.0050690653033882]"
61.308521032333374,"[330303.2031334378, 4166738.599658879, 1.0080203370964298, 2.0045621587730493]"
61.412848711013794,"[330303.3013424836, 4166738.653149259, 1.0406392266294788, 2.0041059428957446]"
61.508100509643555,"[330303.39095433545, 4166738.717916685, 1.067884357034974, 2.00369534860617]"
61.610801219940186,"[330303.4712865059, 4166738.760672807, 1.0530432089900206, 2.0033258137455534]"
61.70562529563904,"[330303.56067085965, 4166738.814344118, 1.0416184522175094, 2.002993232370998]"
61.805336475372314,"[330303.64145802375, 4166738.879292475, 1.062612347001483, 2.002693909133898]"
61.914299726486206,"[330303.73989455646, 4166738.943878979, 1.0728508750054688, 2.0024245182205087]"
62.01244640350342,"[330303.82068171795, 4166739.0088273385, 1.0356471406806471, 2.0021820663984577]"
62.095744609832764,"[330303.9105210615, 4166739.084690889, 1.0906718113163099, 2.0019638597586122]"
62.20492482185364,"[330303.98271103186, 4166739.1609162968, 1.0083774095049929, 2.0017674737827513]"
62.299236536026,"[330304.0549010009, 4166739.237141703, 1.065694609163432, 2.0015907264044763]"
62.39799404144287,"[330304.13591565203, 4166739.313186184, 1.1153819973444077, 2.001431653764029]"
62.498960733413696,"[330304.20810561837, 4166739.389411592, 1.0149645313999893, 2.001288488387626]"
62.603779554367065,"[330304.2631012066, 4166739.4881910924, 1.0842163068318056, 2.0011596395488636]"
62.70526480674744,"[330304.3441158534, 4166739.5642355755, 1.1348180470894884, 2.0010436755939773]"
62.80713438987732,"[330304.39028675144, 4166739.663196002, 1.0391385855601745, 2.00093930803458]"
62.90797257423401,"[330304.4629317083, 4166739.7616136502, 1.1142710621747296, 2.000845377231122]"
63.00729036331177,"[330304.517927289, 4166739.86039315, 1.1505685551065612, 2.00076083950801]"
63.10697269439697,"[330304.5640981836, 4166739.9593535787, 1.1211873170884517, 2.000684755557209]"
63.20507287979126,"[330304.6107240702, 4166740.0805062447, 1.158026769984183, 2.000616280001488]"
63.30575394630432,"[330304.65689496486, 4166740.1794666727, 1.1796800413671498, 2.0005546520013393]"
63.405561447143555,"[330304.703293355, 4166740.2895232216, 1.1414946342405645, 2.0004991868012056]"
63.50913763046265,"[330304.7318148765, 4166740.3888455033, 1.1278732198257035, 2.000449268121085]"
63.61024451255798,"[330304.7605638937, 4166740.499263904, 1.0746022519983847, 2.0004043413089767]"
63.70949649810791,"[330304.79836509307, 4166740.620597497, 1.1502804005980456, 2.000363907178079]"
63.818811655044556,"[330304.82711410883, 4166740.731015899, 1.1330278019536857, 2.003443324800052]"
63.915557861328125,"[330304.84703844006, 4166740.8416152266, 1.125020888694961, 2.0110793279267467]"
64.01291561126709,"[330304.8581380871, 4166740.9523954815, 1.084817496171591, 2.0099713951340723]"
64.11204051971436,"[330304.88711459754, 4166741.073910001, 1.1851514671129593, 2.0134858358377627]"
64.21824789047241,"[330304.8896170566, 4166741.1959672994, 1.1611119670384937, 2.0121372522539867]"
64.32677865028381,"[330304.8918920194, 4166741.306928482, 1.1131621624902637, 2.010923527028588]"
64.41713643074036,"[330304.9032191619, 4166741.4288048535, 1.168123709202069, 2.009831174325729]"
64.51908206939697,"[330304.8966694416, 4166741.539946962, 1.1504451312426855, 2.0088480568931564]"
64.6605293750763,"[330304.89011972153, 4166741.6510890694, 1.114829583389318, 2.007963251203841]"
64.72370839118958,"[330304.88402499445, 4166741.784423414, 1.2363353105043955, 2.007166926083457]"
64.8244833946228,"[330304.85982590716, 4166741.8959273766, 1.1734278844479535, 2.0064502334751113]"
64.93288660049438,"[330304.84467900416, 4166742.018346528, 1.2328085820596806, 2.0058052101276003]"
65.02142930030823,"[330304.8204799183, 4166742.1298504905, 1.1843310348040366, 2.0052246891148404]"
65.12061619758606,"[330304.7962808355, 4166742.241354452, 1.1927283848387276, 2.00654614492591]"
65.22423386573792,"[330304.74560770637, 4166742.3534011943, 1.2037046980052875, 2.005891530433319]"
65.3339295387268,"[330304.71235644433, 4166742.4539899654, 1.106542814354691, 2.005302377389987]"
65.42450022697449,"[330304.6707354967, 4166742.5769518996, 1.2385996124656267, 2.0047721396509885]"
65.52073287963867,"[330304.61983487266, 4166742.6779025234, 1.1205802068571442, 2.00429492568589]"
